Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Haiti,-0.854830509,-2.013035093,-0.751074571,1.664314386,-2.837703656,1.947535378,0.11688383,3.896273082,0.871694909,4.66931252,-5.267845113,4.567196201,-0.924115994,1.600779521,1.947791782,0.224724405,0.367154616,0.959944659,0.380743939,-2.903169586,-4.555498183
Hungary,4.750944275,4.313090929,5.039960756,4.383084073,5.055229739,4.451147689,4.193132894,0.397591781,1.235394662,-6.55491152,1.350986876,2.226366856,-0.869998385,2.141630859,4.510099905,4.066661995,2.441866879,4.594487546,5.533427038,4.688663954,-4.748350156
Indonesia,3.482210606,2.235179698,3.090635928,3.376532827,3.630908791,4.289591484,4.107514355,4.946468138,4.620033675,3.247328238,4.812273068,4.748318533,4.606485522,4.151428229,3.639072303,3.555062495,3.758837332,3.841197264,3.987824861,3.871444142,-3.10714219
Ireland,7.964861278,3.646772861,4.130132747,1.336422067,4.847951352,3.458013647,2.199028612,2.317560322,-6.366928455,-6.033938313,1.220193075,0.163352409,-0.295580191,0.6952382,7.849177972,23.99924885,0.848893863,7.947818089,7.180306066,4.131290643,2.167539961
Iceland,3.557391044,2.64000021,-0.334077504,1.43779619,6.860105685,4.457828851,3.850348692,5.745281288,0.3264001,-7.978362405,-2.692847708,1.535147199,0.527304433,3.568175782,0.562209389,3.354145333,4.838299214,1.779410135,1.947621646,0.338205756,-8.142515917
Italy,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.133773171,1.450484917,-8.60327469
Jamaica,0.041904059,0.586824056,1.310312585,3.031373172,0.74445447,0.342085609,2.360648565,0.925752257,-1.298074454,-4.823260758,-1.969941261,1.17354565,-1.179993906,-0.065368676,0.114534393,0.36689482,0.844390414,0.49207659,1.40370908,0.432912117,-10.59071945
Jordan,2.39908093,3.356513202,3.790760873,1.928129024,5.722701516,4.669068394,4.017388492,3.615117594,2.306415735,-0.107449997,-2.874259126,-2.643342214,-2.978341756,-2.557640892,-1.250620961,-1.349906171,-1.077221007,-0.328485921,0.098191703,0.579046463,-2.530193096
Japan,2.607851314,0.164695475,-0.114538322,1.311201372,2.170289266,1.653122597,1.355753419,1.537441316,-1.141424849,-5.404594188,4.173027538,0.069762808,1.657317593,2.147531753,0.507999337,1.330400881,0.637897177,2.33647955,0.526738908,0.480092145,
Kenya,-2.125154281,0.987009104,-2.143715676,0.180879189,2.28319586,3.044994854,3.576193194,3.933089234,-2.503375539,0.503848174,5.494072181,3.288133179,1.815635487,3.142122879,2.694826864,3.116796581,3.346585197,2.364845917,3.895065672,2.998060415,-2.52736428
