Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Pakistan,38.51198619,5.310635713,3.729013304,3.258604752,7.330611674,7.83976364,8.872814857,7.274319326,13.20400982,20.66651581,10.85023946,19.64465113,5.968574381,6.965943079,7.411553241,4.110248659,0.400235639,4.013377553,2.459286095,8.62080281,9.312665494
Panama,-1.248182202,1.028214443,1.671335752,1.131364218,1.965004598,1.748321296,1.969984822,4.824939923,7.527495301,6.470959912,2.590346499,5.843879616,6.175990788,5.504170462,4.19788931,2.478768918,2.002108748,1.729147546,0.756471892,-0.170485498,-3.397483736
Peru,3.524720039,0.455248303,0.109017024,1.803724665,6.279038577,3.5037224,7.656248079,1.490675955,1.103276292,2.063698334,5.710728594,6.745787125,1.20258494,1.057234351,2.432441085,2.690520901,3.08088269,3.615658261,2.267261262,1.984870784,4.21436486
Philippines,9.159202126,5.618862281,4.231091814,3.192131329,5.890758534,5.910893448,5.111586663,3.164289755,7.179216183,2.738258566,4.370884364,3.918805775,1.994176097,2.061063359,3.053055301,-0.71968279,1.280311744,2.320259946,3.74065383,0.697076297,1.638412203
Poland,6.123322185,3.11986664,1.850179945,0.776027954,4.916650429,2.559182785,1.72841787,3.717078123,3.894357376,3.785551075,1.650910151,3.270572488,2.361500377,0.304912997,0.52187227,0.974028778,0.311616932,1.859701846,1.201608998,3.149155153,4.09532326
Portugal,3.420268727,3.715982819,4.189781687,3.42715373,2.399614666,3.332903228,3.184542659,2.966345493,1.737724288,1.098135864,0.642290869,-0.265123395,-0.38819636,2.248654892,0.704596369,2.019964428,1.716662547,1.511910394,1.81299623,1.739595055,2.375909373
Paraguay,14.66450544,13.93560469,17.94938421,15.14432465,11.83500522,12.95282412,8.855832654,12.63550564,12.22475506,3.647964919,4.655701383,5.095710539,4.798275879,4.337676095,2.857006485,1.60388801,4.134754444,2.159209292,1.960248198,3.011893178,2.069759881
Romania,43.18078915,37.95631541,22.71426905,23.15325547,15.45659588,12.00699012,10.60657936,15.81622747,16.01557989,4.086778232,3.593131593,3.769401251,3.770702842,3.395480966,1.796958454,3.25534816,2.447043264,4.679172497,6.186225461,6.778905358,3.754655487
Singapore,3.862686509,-1.816264681,-0.888569807,-1.787329124,4.073495064,1.907436782,1.845698784,5.91622845,-1.386165591,2.96109252,1.102609419,1.053835183,0.470225826,-0.449738694,-0.269632864,3.060224155,0.647139798,3.006092965,3.347638991,-0.62419408,-2.91966152
Sierra Leone,3.281143083,73.83710846,-3.91621657,13.14347066,12.81586032,16.62996047,12.32894219,6.796332103,9.993714381,7.781761918,17.17711734,17.37417937,12.04107803,6.925152931,1.797312491,18.86476336,1.775622471,14.64254141,13.42602679,8.538212978,4.553895404
El Salvador,3.274520865,3.315981844,1.502694686,2.968877057,2.716266799,4.267723845,4.326762659,4.38208669,3.082068188,-0.057017912,2.647267169,5.91076399,2.548614973,0.579452391,1.011097593,1.31017307,0.655309201,0.981925863,1.716294808,0.711894749,-0.489796042
Slovenia,5.565267655,8.675218454,7.581686541,5.640451047,3.360942095,1.520575153,2.221090879,4.177484524,4.465617844,3.399680891,-1.029317885,1.040015007,0.479044261,1.600355935,0.456031616,1.005043485,0.874115426,1.479987765,2.15554273,2.26007656,1.272697663
Sweden,1.505770482,2.483522966,1.547639398,1.700239435,0.333021898,0.686383051,1.757413691,2.825893231,3.23523528,2.358905101,0.947565419,1.0883594,1.001422023,0.927395691,1.744531292,2.121180245,1.525609914,2.135151825,2.396920335,2.668659316,1.394239494
Thailand,1.331049959,1.917532245,1.690458056,2.149549016,3.569259426,5.091556183,5.104213273,2.473337742,5.133780352,0.194772131,4.080989227,3.74309812,1.909144442,1.778745892,1.441465365,0.722113573,2.63616762,1.89994499,1.432248539,0.946249006,-1.0488383
Tajikistan,22.63187361,30.94770632,18.81970261,27.08646891,17.43157852,9.514324662,21.06243887,27.23800309,28.16348756,12.12620149,12.46166773,13.32435557,11.86851559,3.633009451,4.766661358,6.88571276,0.541390114,9.805466131,2.492227082,3.658684457,2.30974401
Turkmenistan,23.46454819,32.31486274,25.15310015,27.15432986,18.34776382,7.026790843,12.24995929,9.269344654,59.74038555,9.761016135,2.306088153,12.85745437,8.270084082,1.152445833,0.669180967,-5.153297788,-4.865602879,-1.542442685,1.21087594,4.379455631,
Trinidad and Tobago,12.04315306,2.793947635,-5.192534917,10.47856143,8.884224705,13.32142572,1.729212659,12.75185029,23.792521,-27.63179205,12.73333613,15.72970325,0.344842578,3.744133091,1.675099187,-11.37958529,-0.644262273,4.783349097,5.577266361,-0.996363591,0.602811438
Tunisia,3.283579422,3.913577761,2.284802834,2.684756153,3.351609565,4.175835997,3.833826457,2.12647652,6.340324179,3.023045002,3.814857446,4.279861527,4.804844796,3.876879252,4.60866763,3.521539112,4.713742915,5.230971927,6.47883106,8.131495792,4.919148853
Turkey,49.36077624,52.97976068,37.57482083,23.28928099,12.42751108,7.085416129,9.376206364,6.199758203,12.04615359,5.446449103,7.009283603,8.200847093,7.422673287,6.280109697,7.389518638,7.84491693,8.130478078,10.98242167,16.48528446,13.90620743,14.82746716
Uganda,11.11730588,4.534475811,-3.169556341,7.806740874,15.58754999,-1.741185294,2.405620218,7.321247318,6.364276547,84.55738719,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859863,4.781000291,4.414187697,4.535752752,2.162569178,2.722517494
Ukraine,23.11594264,9.836317202,5.072593874,8.106239257,15.14618913,24.19279532,14.72870365,23.1021507,28.57855744,13.01866193,13.92223081,14.20082353,7.794922816,4.336984828,15.90182409,38.88163909,17.33298333,22.08055753,15.39799812,8.246954897,9.837641183
Uruguay,3.539308495,4.826618322,12.61627663,16.54163515,10.10505602,0.677868367,6.53333463,9.417473482,8.023536405,7.74754209,4.907025264,9.009675537,8.5575517,8.153729817,9.37224638,9.016280624,16.6136839,4.986641922,7.10189068,8.522966926,10.86818601
United States,2.235474406,2.193425345,1.581763006,1.857095202,2.692212126,3.114942348,3.026204641,2.686278909,1.945131703,0.762349988,1.165250544,2.088903778,1.917849007,1.754915785,1.849827471,0.952531533,1.04924737,1.880067872,2.400981114,1.785151537,1.211287987
Vietnam,3.408827662,2.622264785,4.698928166,7.109602462,8.433312129,18.81051957,8.568947975,9.630225614,22.67331618,6.215623149,12.0742957,21.26065929,10.92603381,4.76065484,3.662383811,-0.190788132,1.110649186,4.085788187,3.398105023,1.788598602,1.293487769
South Africa,8.796301657,7.641859972,12.20528384,5.793570794,6.527026104,5.449103139,6.2552491,8.849399068,8.83150894,7.504520796,6.351038347,6.532230913,5.282771494,6.155257275,5.547005326,5.170613786,7.206346379,5.267458122,3.916539626,4.021220705,5.286184051
Zambia,32.61387051,25.33125846,19.39092327,17.60772368,19.71682321,16.65019907,14.54225268,12.97021073,10.64024482,5.55968566,13.95091319,11.11230727,6.992016281,9.731210009,5.435781984,6.659292114,13.55248469,10.09572987,7.411883661,7.632866605,21.62832695
