Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Thailand,21.57492771,22.48036998,21.91158521,23.03190143,24.86419159,27.71262281,26.84663223,25.4562514,26.44771585,23.10895489,23.9927018,25.83636938,26.99365284,25.3835377,24.661391,24.52848915,23.71362635,23.10836493,22.75664446,22.52009547,23.05837202
Tajikistan,7.42150333,8.982759966,6.295736675,8.037551981,10.3773126,11.11897427,15.48226069,23.22560995,24.51798724,26.29323509,24.48931684,28.59290149,21.72324828,24.18944502,26.1845442,38.71665705,40.06913633,31.24578059,35.38852112,31.50886489,25.61220726
Turkmenistan,34.73865594,31.71266121,27.5596817,25.4187358,23.05361962,22.91959465,19.50195649,18.6,31.7,46.6,51.8808272,51.93184421,47.2,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,
Tunisia,25.16664741,25.32507623,24.7638384,22.90038786,22.12881548,21.44992955,22.58360616,23.0432472,23.62881107,24.33347194,24.58587412,21.85690673,22.49211279,21.91216026,20.32411593,19.8476311,19.34142161,18.83595038,18.57488585,18.30972776,
Turkey,22.21135198,17.95031005,19.47469576,20.6781401,25.17814186,26.41035787,28.47085481,27.88764402,26.65152755,22.22940394,24.63545877,27.74404767,27.05841425,28.34648202,28.74573164,29.55456639,29.10823335,29.85714498,29.66034869,25.86944675,27.19481852
Uganda,19.23396461,19.04756303,19.96328385,20.68332567,19.9444298,22.20171675,20.92496025,21.86888229,22.74825201,24.13598692,25.84359883,25.71481366,25.14080858,30.44247225,25.59507412,22.54008085,24.23400865,24.05242289,24.34806523,25.33103126,24.50197354
Ukraine,19.654848,18.68807938,18.19229576,19.54928038,21.39853122,20.84390539,23.34692121,26.11582621,25.03972523,17.41819314,17.03503788,17.64650678,18.99344258,16.86147538,14.13604383,13.54870699,15.45636374,15.76225199,17.64580986,17.61052034,13.03966856
Uruguay,14.31854462,13.6566726,12.35327221,12.52072423,14.36748947,16.54745741,18.23698774,18.57768778,20.55333688,18.74481977,19.07010452,19.11856764,22.15338355,21.84250323,21.43812281,19.78623653,17.00726107,16.34201703,14.99071346,15.40433299,16.35560418
United States,23.14313352,22.53873799,21.52550107,21.61922042,22.13401794,22.93913882,23.03979392,22.35756713,21.31776822,18.848063,18.38346656,18.80587903,19.58122838,19.79097912,20.32719077,20.41297097,20.26355115,20.46326183,20.75995959,20.78520644,
